ajre2-L02
Graph Created on: 2024-07-22 12:55:40.250
Recording on: 2024-07-22 12:58:21.171
2 msec/sample
3 channels
EMG
mV
Integrated EMG (est.)
mV-sec
Clench Force
kg
CH1	CH40	CH41	
55222 samples	55222 samples	55222 samples	
0.154419	0.273206	16.8806	
0.31311	0.27124	16.8806	
0.00488281	0.268726	16.8806	
0.136108	0.266846	16.8806	
-0.179443	0.262677	16.8806	
-0.343628	0.259747	16.8806	
-0.266113	0.25567	16.8806	
-0.488892	0.258752	16.8806	
-0.223389	0.258521	16.8806	
-0.187988	0.260333	16.8806	
-0.157471	0.255029	16.8806	
0.289917	0.249866	16.8806	
0.10376	0.242529	16.8806	
0.101929	0.238171	16.8806	
0.126343	0.239337	16.8806	
-0.101929	0.2367	16.8806	
0.0579834	0.235236	16.8631	
0.349731	0.238666	16.8631	
0.324097	0.238068	16.8457	
0.231323	0.235205	16.8283	
0.0299072	0.233966	16.8108	
0.210571	0.235638	16.7934	
0.249634	0.237952	16.7585	
0.0872803	0.236102	16.7411	
-0.292358	0.234717	16.7062	
-0.402832	0.237543	16.6713	
-0.174561	0.237427	16.6364	
-0.0531006	0.235596	16.6016	
0.0335693	0.234229	16.5841	
0.356445	0.236084	16.5492	
0.529175	0.237488	16.5144	
0.36499	0.237708	16.4969	
-0.27771	0.236597	16.4621	
0.322266	0.238324	16.4446	
0.175171	0.240063	16.4097	
-0.161133	0.24043	16.3923	
-0.214233	0.240973	16.3574	
-0.345459	0.242505	16.34	
-0.447388	0.24632	16.34	
-0.477905	0.247217	16.3225	
-0.0933838	0.242029	16.3051	
-0.135498	0.236096	16.3051	
0.0775146	0.234174	16.3051	
0.598755	0.239716	16.2877	
0.444946	0.243958	16.2877	
0.368652	0.246991	16.2877	
0.0976563	0.245709	16.2877	
0.00793457	0.243524	16.2877	
-0.0952148	0.242804	16.2877	
-0.201416	0.240173	16.2877	
-0.140991	0.240289	16.2877	
-0.10437	0.239301	16.2877	
-0.00305176	0.239307	16.2877	
0.0500488	0.237982	16.2877	
0.310059	0.237323	16.2877	
0.384521	0.236139	16.2877	
0.374146	0.237238	16.2877	
0.214844	0.238611	16.2877	
-0.136108	0.239948	16.2877	
-0.321655	0.242761	16.3051	
-0.320435	0.240814	16.3051	
-0.631714	0.241357	16.3051	
-0.759888	0.247919	16.3051	
-0.531006	0.252209	16.3051	
-0.128174	0.252197	16.3225	
0.522461	0.255109	16.3225	
0.930176	0.259924	16.34	
0.325928	0.257056	16.34	
0.250244	0.255707	16.34	
0.308838	0.258691	16.3574	
0.0286865	0.25863	16.3574	
-0.129395	0.258191	16.3574	
-0.394287	0.260541	16.3749	
-0.641479	0.264911	16.3749	
-0.682373	0.270673	16.3749	
-0.758057	0.276801	16.3749	
-0.286255	0.278223	16.3923	
0.0518799	0.277185	16.3923	
0.15686	0.276953	16.3923	
0.0616455	0.275146	16.3923	
0.431519	0.272302	16.4097	
0.767822	0.274451	16.4097	
0.513916	0.279004	16.4097	
0.328979	0.278357	16.4097	
-0.12085	0.276251	16.4097	
0.0201416	0.27522	16.4097	
0.430908	0.278149	16.3923	
-0.0469971	0.278601	16.3749	
-0.41687	0.280634	16.3574	
-0.413818	0.280017	16.34	
-0.432129	0.282172	16.3225	
-0.236816	0.282281	16.3051	
-0.00732422	0.281476	16.2877	
0.228271	0.282629	16.2528	
0.596924	0.286298	16.2354	
0.584717	0.285406	16.2179	
0.507202	0.283978	16.183	
0.268555	0.284198	16.1656	
0.429688	0.287268	16.1482	
0.19043	0.283826	16.1133	
0.516357	0.287445	16.0958	
0.286255	0.287177	16.0784	
-0.222778	0.289355	16.0435	
-0.595093	0.293945	16.0261	
-0.536499	0.297516	16.0086	
-0.151367	0.295593	15.9912	
-0.441284	0.297345	15.9912	
-0.629272	0.298749	15.9912	
-0.567017	0.302185	15.9912	
-0.291748	0.303223	15.9912	
0.0756836	0.302405	15.9912	
0.316772	0.302673	16.0086	
0.48645	0.3065	16.0261	
0.748901	0.31297	16.0261	
0.410156	0.315808	16.0435	
-0.155029	0.316339	16.061	
0.0219727	0.315979	16.0784	
-0.0665283	0.313147	16.0958	
-0.410767	0.314014	16.0958	
-0.41687	0.315869	16.1133	
-0.531616	0.320886	16.1133	
-0.157471	0.320355	16.1307	
0.501099	0.32287	16.1307	
-0.0463867	0.322461	16.1482	
-0.0689697	0.320227	16.1482	
0.282593	0.319025	16.1482	
0.22583	0.319537	16.1482	
0.297852	0.321985	16.1656	
-0.0512695	0.322162	16.1656	
-0.219727	0.320795	16.1656	
0.010376	0.315607	16.1482	
0.274658	0.314703	16.1482	
-0.0738525	0.312665	16.1482	
-0.142822	0.31087	16.1482	
-0.0524902	0.309644	16.1307	
-0.0457764	0.30849	16.1307	
-0.152588	0.307874	16.1307	
-0.388794	0.308307	16.1307	
-0.0488281	0.304321	16.1133	
0.441284	0.303955	16.1133	
1.1084	0.314105	16.1133	
0.9729	0.322479	16.1133	
0.505371	0.326758	16.1133	
-0.310669	0.323877	16.1133	
-0.0335693	0.319763	16.0958	
-0.201416	0.318091	16.0958	
-0.328979	0.320404	16.0958	
-0.92041	0.329529	16.0958	
-1.20422	0.340619	16.0958	
-0.858154	0.347186	16.0958	
-0.272217	0.348499	16.0958	
0.0177002	0.347632	16.0958	
0.474854	0.35235	16.1133	
0.511475	0.356964	16.1133	
0.27832	0.356647	16.1133	
0.110474	0.353906	16.1307	
0.38269	0.353992	16.1307	
0.494385	0.356787	16.1307	
0.742798	0.362854	16.1307	
0.463867	0.364276	16.1307	
0.523682	0.366309	16.1307	
-0.232544	0.362317	16.1307	
0.330811	0.358026	16.1307	
-0.232544	0.355042	16.1307	
-0.467529	0.358435	16.1307	
-0.742798	0.360638	16.1307	
-0.819702	0.359534	16.1307	
-0.856934	0.364844	16.1307	
-0.820313	0.370544	16.1307	
-0.437622	0.371832	16.1307	
-0.284424	0.37439	16.1482	
0.239868	0.375494	16.1656	
0.586548	0.377417	16.1656	
1.01624	0.381165	16.183	
1.0553	0.384894	16.2005	
1.15723	0.388885	16.2005	
0.188599	0.387909	16.2179	
-0.180054	0.389191	16.2179	
-0.065918	0.388281	16.2005	
-0.108032	0.388745	16.2005	
-0.404053	0.38847	16.183	
-0.756226	0.388354	16.183	
-0.891113	0.392126	16.1656	
-0.565796	0.394495	16.1482	
0.0012207	0.393298	16.1307	
0.534058	0.398438	16.1133	
0.685425	0.400983	16.0958	
0.841064	0.408923	16.0784	
0.756836	0.412323	16.061	
0.265503	0.41084	16.0435	
0.110474	0.407623	16.0435	
-0.0628662	0.405884	16.0261	
-0.180664	0.407617	16.0086	
-0.460815	0.409943	15.9912	
-0.411987	0.408093	15.9738	
-0.494995	0.407196	15.9738	
-0.181885	0.403943	15.9738	
-0.640259	0.40766	15.9738	
-0.0708008	0.404071	15.9738	
0.103149	0.403198	15.9738	
0.0286865	0.398322	15.9738	
-0.0372314	0.395831	15.9738	
0.178833	0.395392	15.9738	
0.132446	0.390765	15.9738	
0.181885	0.387219	15.9738	
0.145264	0.387158	15.9738	
0.517578	0.387921	15.9738	
0.422974	0.385858	15.9738	
0.0274658	0.380463	15.9738	
-0.292969	0.380475	15.9738	
0.0506592	0.380225	15.9738	
0.0170898	0.377228	15.9738	
-0.129395	0.373657	15.9738	
0.0134277	0.366302	15.9738	
-0.148315	0.363684	15.9738	
-0.000610352	0.36214	15.9738	
-0.0909424	0.36283	15.9738	
0.184937	0.364014	15.9738	
0.0146484	0.360052	15.9563	
-0.098877	0.356873	15.9563	
-0.24292	0.353986	15.9389	
-0.0653076	0.353064	15.9389	
0.289917	0.350952	15.9215	
0.252075	0.353009	15.9215	
0.291138	0.355231	15.904	
0.253906	0.354944	15.8866	
-0.100098	0.353687	15.8866	
-0.0756836	0.351465	15.8691	
0.0158691	0.351111	15.8517	
-0.0427246	0.349341	15.8343	
0.411377	0.353351	15.8168	
0.445557	0.35506	15.7994	
0.163574	0.355957	15.7994	
0.0604248	0.355133	15.7819	
0.109863	0.355707	15.7645	
0.286865	0.358118	15.7471	
-0.261841	0.35921	15.7471	
-0.698853	0.362311	15.7471	
-0.733643	0.369159	15.7296	
-0.935059	0.374097	15.7296	
-1.03577	0.37337	15.7471	
-0.448608	0.368127	15.7645	
0.178833	0.364862	15.7819	
0.604248	0.367798	15.7994	
0.568237	0.373145	15.8343	
0.429077	0.375421	15.8691	
0.593872	0.37807	15.904	
0.139771	0.370264	15.9389	
-0.00915527	0.358313	15.9563	
-0.288086	0.352612	15.9912	
-0.406494	0.353955	16.0086	
-0.490112	0.358679	16.0261	
-0.344849	0.357379	16.0261	
-0.233765	0.354602	16.0435	
0.457153	0.35639	16.061	
0.585938	0.361145	16.061	
0.272827	0.360046	16.061	
0.499268	0.360095	16.0784	
0.204468	0.354712	16.0784	
-0.0396729	0.35047	16.061	
-0.0671387	0.345905	16.061	
-0.220947	0.345789	16.0435	
-0.323486	0.345715	16.0261	
-0.303955	0.346429	16.0086	
-0.198975	0.343744	15.9912	
-0.152588	0.337842	15.9563	
0.174561	0.33139	15.9389	
0.385742	0.326678	15.904	
0.26001	0.321075	15.8691	
0.258179	0.319281	15.8517	
0.397949	0.320416	15.8168	
0.617065	0.324188	15.7819	
0.596313	0.324286	15.7471	
0.0695801	0.314819	15.7122	
-0.493164	0.309198	15.6773	
-0.055542	0.298181	15.6424	
-0.0854492	0.29715	15.625	
-0.38208	0.29917	15.5901	
-0.252075	0.301031	15.5727	
-0.123901	0.30119	15.5378	
0.0531006	0.297681	15.5204	
0.22583	0.292377	15.5029	
-0.117188	0.284637	15.4855	
0.169067	0.28067	15.4681	
0.733032	0.287988	15.4506	
0.699463	0.289642	15.4332	
0.197754	0.284766	15.4332	
-0.278931	0.279144	15.4157	
0.0823975	0.2724	15.3983	
0.175171	0.271497	15.3983	
-0.443115	0.274823	15.3809	
-0.855713	0.282751	15.3809	
-0.419312	0.285138	15.3809	
-0.537109	0.285901	15.3809	
-0.649414	0.288275	15.3983	
-0.72937	0.290619	15.4157	
-0.308838	0.291888	15.4332	
0.206909	0.287555	15.4506	
0.544434	0.292291	15.4681	
0.481567	0.296075	15.5029	
0.119629	0.296985	15.5204	
0.219116	0.298804	15.5552	
0.512085	0.302136	15.5727	
-0.0701904	0.301514	15.5901	
-0.205078	0.301746	15.6076	
-0.408936	0.304382	15.625	
-0.477905	0.303986	15.625	
-0.151367	0.30127	15.6424	
0.0579834	0.301575	15.6424	
0.26123	0.301257	15.6424	
0.415649	0.304907	15.6424	
0.323486	0.307971	15.625	
0.300903	0.309686	15.625	
0.216064	0.311713	15.625	
0.0744629	0.310974	15.625	
-0.0866699	0.311835	15.625	
0.282593	0.313751	15.625	
0.236206	0.314264	15.6076	
0.144043	0.315558	15.6076	
0.065918	0.315228	15.6076	
0.0909424	0.313708	15.5901	
-0.155029	0.314606	15.5901	
-0.0939941	0.312646	15.5727	
0.0360107	0.310486	15.5552	
-0.179443	0.309369	15.5552	
-0.289307	0.309723	15.5378	
-0.0836182	0.309558	15.5378	
0.356445	0.312366	15.5204	
0.563965	0.317847	15.5204	
0.641479	0.323834	15.5204	
0.119629	0.320917	15.5029	
0.0775146	0.317236	15.5029	
0.0292969	0.315894	15.5029	
-0.246582	0.317755	15.4855	
-0.57312	0.322388	15.4855	
-0.794678	0.327466	15.4855	
-0.494385	0.329791	15.4855	
-0.186157	0.324664	15.4855	
-0.0488281	0.317816	15.4855	
0.0805664	0.309271	15.4855	
-0.206299	0.300977	15.5029	
-0.0769043	0.29726	15.5029	
0.371094	0.299182	15.5204	
0.458374	0.297723	15.5204	
0.124512	0.293286	15.5204	
-0.290527	0.291901	15.5204	
0.0915527	0.286877	15.5204	
0.233765	0.287817	15.5378	
0.228271	0.290009	15.5378	
-0.151367	0.288641	15.5378	
-0.0183105	0.28476	15.5378	
0.115356	0.281012	15.5378	
-0.00366211	0.2776	15.5378	
-0.311279	0.278375	15.5378	
-0.389404	0.277698	15.5378	
0.0415039	0.272253	15.5378	
-0.228271	0.271808	15.5378	
-0.10498	0.267865	15.5378	
0.111084	0.266931	15.5378	
-0.0616455	0.267151	15.5378	
0.161743	0.268097	15.5378	
0.322876	0.269116	15.5552	
0.0952148	0.266833	15.5552	
0.103149	0.264825	15.5552	
0.253906	0.265375	15.5552	
-0.043335	0.264282	15.5552	
-0.109253	0.263629	15.5552	
-0.0769043	0.260541	15.5552	
-0.200195	0.259943	15.5552	
-0.102539	0.258386	15.5552	
0.179443	0.256201	15.5552	
0.59082	0.255939	15.5552	
0.261841	0.252594	15.5552	
0.057373	0.252472	15.5552	
0.623779	0.253778	15.5552	
0.322876	0.256451	15.5378	
-0.24353	0.258032	15.5378	
-0.419922	0.258411	15.5378	
-0.494995	0.26084	15.5378	
-0.19165	0.261517	15.5378	
0.17334	0.26272	15.5378	
0.647583	0.266937	15.5378	
0.328369	0.269049	15.5378	
-0.205688	0.269415	15.5378	
-0.0695801	0.262781	15.5378	
0.682373	0.26261	15.5378	
0.0640869	0.261273	15.5378	
-0.575562	0.26424	15.5378	
-0.778809	0.271204	15.5378	
-0.426636	0.273718	15.5378	
-0.17395	0.271027	15.5378	
0.135498	0.263824	15.5378	
0.311279	0.262744	15.5378	
-0.198975	0.259363	15.5378	
-0.139771	0.254266	15.5378	
0.195923	0.248932	15.5378	
-0.0463867	0.246307	15.5378	
-0.299683	0.247235	15.5378	
-0.385742	0.245648	15.5378	
-0.258179	0.243414	15.5378	
-0.197144	0.244189	15.5552	
-0.0317383	0.242316	15.5552	
0.510254	0.242297	15.5552	
0.545654	0.247052	15.5552	
-0.0732422	0.245734	15.5552	
-0.0482178	0.242126	15.5552	
0.0939941	0.238287	15.5552	
0.12207	0.237994	15.5552	
0.322266	0.240637	15.5552	
0.371704	0.241742	15.5552	
0.562134	0.243207	15.5552	
0.0152588	0.240125	15.5552	
0.0494385	0.23761	15.5378	
0.0482178	0.235931	15.5378	
-0.0640869	0.235828	15.5378	
-0.363159	0.238593	15.5378	
-0.282593	0.238593	15.5378	
-0.397339	0.240204	15.5378	
-0.0634766	0.239398	15.5378	
-0.0714111	0.239453	15.5378	
0.057373	0.239117	15.5552	
0.24231	0.23999	15.5552	
0.164795	0.240698	15.5552	
-0.0201416	0.24054	15.5727	
-0.0653076	0.239398	15.5727	
-0.282593	0.239331	15.5727	
-0.452271	0.243018	15.5901	
-0.391846	0.243372	15.6076	
-0.444336	0.242175	15.6076	
-0.0762939	0.236523	15.625	
0.328369	0.238611	15.625	
0.620728	0.244043	15.6424	
0.745239	0.251202	15.6424	
0.516968	0.253906	15.6599	
0.352173	0.251697	15.6599	
0.220947	0.245959	15.6599	
0.139771	0.242413	15.6599	
-0.142212	0.241974	15.6599	
-0.24292	0.243915	15.6424	
-0.129395	0.244403	15.6424	
-0.0744629	0.243085	15.625	
-0.0756836	0.243073	15.625	
-0.317383	0.242535	15.6076	
0.0415039	0.238367	15.6076	
0.0238037	0.23736	15.5901	
-0.3125	0.237579	15.5901	
-0.244141	0.239105	15.5901	
-0.0897217	0.237665	15.5901	
-0.365601	0.239038	15.5901	
-0.244751	0.239972	15.5901	
0.264893	0.242438	15.5901	
-0.0933838	0.242218	15.5901	
0.474243	0.246924	15.5901	
0.249634	0.246307	15.5901	
0.330811	0.245721	15.6076	
0.440063	0.249707	15.6076	
-0.0366211	0.247791	15.6076	
-0.137939	0.24812	15.6076	
-0.0726318	0.247736	15.625	
0.0488281	0.247607	15.625	
0.0952148	0.246942	15.625	
-0.206909	0.245782	15.625	
-0.134888	0.246179	15.625	
-0.38269	0.248975	15.6424	
-0.0305176	0.246741	15.6424	
-0.0811768	0.247119	15.6424	
-0.147705	0.247504	15.6424	
-0.239258	0.249127	15.6424	
0.365601	0.250781	15.6424	
0.65918	0.256348	15.6424	
0.932007	0.263873	15.6424	
0.855713	0.266522	15.6599	
0.588989	0.269794	15.6599	
0.0909424	0.270129	15.6599	
0.0292969	0.264185	15.6599	
-0.320435	0.26416	15.6599	
-0.704956	0.268774	15.6424	
-0.912476	0.2737	15.6424	
-1.16394	0.280389	15.6599	
-0.611572	0.284589	15.6599	
0.159912	0.284454	15.6773	
0.380249	0.281781	15.6948	
-0.00732422	0.278571	15.7122	
0.299683	0.27951	15.7471	
0.413208	0.282947	15.7819	
0.0695801	0.276819	15.8168	
-0.245972	0.278638	15.8517	
-0.420532	0.277087	15.8691	
-0.456543	0.273865	15.904	
-0.480957	0.274408	15.9215	
-0.161743	0.274286	15.9389	
0.587769	0.278809	15.9563	
0.541382	0.28111	15.9563	
0.0958252	0.280078	15.9738	
0.160522	0.280286	15.9738	
0.375366	0.28208	15.9738	
-0.00305176	0.281647	15.9738	
0.0408936	0.279059	15.9738	
-0.0787354	0.275989	15.9738	
-0.192261	0.27533	15.9563	
-0.0604248	0.273962	15.9563	
-0.26123	0.276257	15.9389	
0.333862	0.274493	15.9215	
0.192871	0.270966	15.9215	
-0.0274658	0.270508	15.904	
0.224609	0.272272	15.8866	
0.0524902	0.271857	15.8691	
-0.0811768	0.271448	15.8517	
-0.19165	0.270142	15.8343	
0.394897	0.270374	15.8168	
0.731812	0.27207	15.8168	
0.64209	0.278339	15.7994	
0.591431	0.283759	15.7819	
0.0921631	0.284198	15.7819	
-0.196533	0.285522	15.7645	
-0.239868	0.28429	15.7471	
-0.384521	0.285309	15.7471	
-0.48584	0.286194	15.7296	
-0.615845	0.291718	15.7122	
-0.629883	0.297302	15.7122	
-0.308228	0.299811	15.7122	
-0.285034	0.300238	15.7122	
0.350342	0.302094	15.7122	
0.0811768	0.302704	15.7296	
0.303345	0.305084	15.7296	
0.204468	0.304303	15.7296	
0.20813	0.301862	15.7471	
0.46814	0.302625	15.7471	
0.236816	0.300549	15.7471	
-0.113525	0.300922	15.7471	
0.0140381	0.297778	15.7471	
-0.0750732	0.292322	15.7471	
-0.0842285	0.285712	15.7471	
-0.0982666	0.281525	15.7471	
-0.359497	0.281598	15.7296	
-0.297852	0.282367	15.7296	
-0.535278	0.286322	15.7296	
-0.39978	0.288898	15.7296	
0.0152588	0.286621	15.7296	
0.374756	0.289075	15.7296	
0.439453	0.292725	15.7296	
0.541992	0.297388	15.7296	
0.181885	0.296033	15.7296	
0.36499	0.299268	15.7471	
-0.0354004	0.299384	15.7471	
-0.147705	0.297736	15.7471	
-0.0897217	0.296191	15.7645	
-0.270386	0.297998	15.7645	
-0.308838	0.29743	15.7819	
-0.214233	0.297125	15.7994	
-0.0128174	0.294604	15.8168	
-0.0982666	0.294653	15.8343	
0.0286865	0.290198	15.8517	
0.241089	0.290112	15.8691	
0.294189	0.289746	15.8866	
0.0714111	0.28606	15.8866	
-0.0366211	0.28606	15.8866	
0.290527	0.287585	15.904	
0.617065	0.29303	15.904	
0.728149	0.299823	15.8866	
0.704956	0.30592	15.8866	
0.131226	0.305164	15.8866	
-0.00976563	0.303912	15.8691	
0.338745	0.303473	15.8691	
-0.251465	0.305682	15.8517	
-0.968018	0.314551	15.8517	
-0.895996	0.322034	15.8517	
-0.779419	0.327435	15.8517	
-0.373535	0.327515	15.8517	
-0.134277	0.322266	15.8517	
0.195313	0.314899	15.8517	
0.535278	0.311694	15.8517	
0.539551	0.3112	15.8517	
0.46936	0.314984	15.8691	
0.3125	0.317816	15.8691	
-0.310669	0.317719	15.8691	
-0.496826	0.315637	15.8691	
-0.330811	0.309821	15.8866	
-0.477905	0.30296	15.904	
-0.444336	0.301288	15.9215	
-0.0280762	0.299969	15.9389	
-0.00305176	0.296198	15.9563	
0.0476074	0.2966	15.9738	
0.0543213	0.294147	16.0086	
0.132446	0.291339	16.0435	
0.438232	0.295026	16.061	
0.214233	0.294708	16.0784	
0.0610352	0.291113	16.0958	
-0.267334	0.289221	16.1133	
-0.0579834	0.284991	16.1133	
-0.172119	0.285095	16.1307	
0.00610352	0.279279	16.1307	
-0.0109863	0.273975	16.1133	
-0.230713	0.275323	16.1133	
-0.247192	0.27619	16.1133	
-0.158081	0.274017	16.1133	
0.339966	0.277386	16.1133	
0.880737	0.285785	16.1133	
0.750122	0.292499	16.1133	
0.635376	0.29693	16.0958	
-0.195313	0.298279	16.0958	
0.454712	0.300214	16.0784	
0.332642	0.300201	16.061	
-0.374756	0.30202	16.061	
-0.786133	0.309607	16.0435	
-0.85144	0.315875	16.0261	
-0.687256	0.322223	16.0086	
-0.266113	0.324072	15.9912	
-0.0518799	0.322675	15.9738	
0.12146	0.31994	15.9738	
0.272217	0.315344	15.9563	
0.430298	0.313226	15.9563	
0.393677	0.311249	15.9389	
-0.0769043	0.311096	15.9215	
0.0317383	0.309448	15.9215	
-0.0421143	0.307471	15.904	
-0.146484	0.30509	15.8866	
-0.252686	0.302759	15.8517	
-0.0390625	0.296991	15.8343	
0.111084	0.291803	15.8168	
0.504761	0.293768	15.7819	
0.529175	0.29621	15.7645	
0.429688	0.297003	15.7296	
0.184937	0.298041	15.7122	
0.524292	0.30025	15.6948	
-0.020752	0.298413	15.6599	
-0.405884	0.300391	15.6424	
-0.3302	0.299011	15.625	
-0.71167	0.30376	15.6076	
-0.491943	0.307544	15.5901	
-0.328369	0.310687	15.5727	
-0.217285	0.312109	15.5727	
0.213623	0.313403	15.5727	
0.41687	0.316589	15.5727	
0.514526	0.31814	15.5727	
0.366211	0.318823	15.5727	
0.0604248	0.314075	15.5727	
0.251465	0.312592	15.5901	
-0.0750732	0.31319	15.5901	
-0.343628	0.312878	15.5901	
-0.244141	0.310925	15.5901	
-0.204468	0.30755	15.5901	
-0.108643	0.306818	15.5901	
-0.0811768	0.303979	15.5901	
-0.0561523	0.304187	15.5901	
0.152588	0.304236	15.5901	
0.114136	0.30448	15.5901	
0.192871	0.303705	15.5901	
-0.22583	0.302875	15.5901	
-0.275879	0.303491	15.5901	
-0.161743	0.30498	15.5901	
-0.272217	0.30672	15.5901	
-0.0506592	0.30694	15.5901	
-0.0500488	0.305029	15.5901	
0.800171	0.310089	15.5901	
1.27258	0.322101	15.5901	
1.5863	0.337598	15.5901	
0.261841	0.337311	15.5727	
-0.0262451	0.331403	15.5727	
0.0726318	0.324847	15.5552	
0.0366211	0.318164	15.5552	
-0.598755	0.322839	15.5378	
-1.00464	0.332788	15.5378	
-0.98938	0.339294	15.5204	
-0.428467	0.341064	15.5204	
-0.253296	0.333917	15.5204	
-0.134888	0.326306	15.5204	
0	0.318512	15.5378	
0.793457	0.322711	15.5378	
0.646973	0.327838	15.5552	
-0.249023	0.328375	15.5552	
-0.38269	0.326849	15.5727	
-0.272217	0.324176	15.5901	
-0.673828	0.326221	15.5901	
-0.444946	0.327545	15.6076	
-0.182495	0.326263	15.625	
0.19043	0.323199	15.6424	
0.650024	0.326392	15.6424	
0.732422	0.328937	15.6599	
1.026	0.334753	15.6599	
0.231934	0.336792	15.6599	
0.105591	0.337817	15.6599	
0.175781	0.339099	15.6599	
-0.270996	0.341266	15.6424	
-0.773315	0.347675	15.6424	
-0.714722	0.350439	15.6424	
-0.877686	0.357074	15.625	
-0.562134	0.362085	15.625	
0.0494385	0.359906	15.625	
0.602417	0.36535	15.625	
0.803833	0.371667	15.625	
0.934448	0.380951	15.625	
0.879517	0.389636	15.625	
0.390625	0.391235	15.625	
0.0146484	0.38891	15.625	
-0.430908	0.391638	15.6424	
-0.601807	0.394257	15.6424	
-0.866699	0.394116	15.6424	
-1.09375	0.397552	15.6424	
-0.871582	0.399915	15.6424	
-0.313721	0.401099	15.6599	
0.217285	0.398724	15.6599	
0.617065	0.401569	15.6599	
0.424194	0.402063	15.6599	
0.371704	0.397919	15.6599	
0.533447	0.394739	15.6599	
-0.0604248	0.38847	15.6599	
-0.165405	0.387463	15.6599	
-0.193481	0.388879	15.6773	
-0.479126	0.392456	15.6773	
-0.301514	0.392749	15.6773	
-0.280762	0.391254	15.6773	
0.216675	0.389484	15.6773	
0.537109	0.394086	15.6599	
0.457764	0.398346	15.6599	
0.255737	0.400482	15.6424	
0.354004	0.402557	15.625	
0.368042	0.403711	15.5901	
-0.0994873	0.404315	15.5727	
-0.194092	0.405145	15.5552	
-0.308228	0.40318	15.5204	
-0.333862	0.401227	15.4855	
-0.24353	0.399365	15.4681	
-0.100098	0.398517	15.4332	
0.0500488	0.393774	15.3983	
0.17395	0.395306	15.3634	
0.787964	0.399127	15.3111	
0.899658	0.404822	15.2762	
0.872803	0.406433	15.2239	
0.29541	0.404468	15.189	
0.159302	0.402777	15.1367	
-0.0482178	0.401086	15.1018	
-0.388794	0.402838	15.0495	
-0.363159	0.402301	15.0146	
-0.686035	0.404016	14.9798	
-0.836792	0.408722	14.9623	
-0.491943	0.413037	14.9275	
-0.152588	0.412048	14.91	
0.227661	0.413574	14.8926	
0.355835	0.413696	14.8751	
0.776978	0.419025	14.8577	
0.758057	0.424561	14.8403	
-0.0927734	0.424402	14.8228	
-0.0524902	0.424115	14.8054	
-0.320435	0.426758	14.8054	
-0.458984	0.429822	14.7879	
-0.67688	0.435449	14.7879	
-0.584106	0.439362	14.7879	
-0.582275	0.442926	14.7879	
-0.256958	0.442737	14.7879	
0.150757	0.442627	14.7879	
0.553589	0.445441	14.7879	
0.908813	0.454022	14.7879	
0.977173	0.463293	14.7879	
0.467529	0.459967	14.7879	
0.167236	0.448914	14.7879	
-0.00366211	0.433087	14.7879	
-0.0183105	0.430652	14.7705	
-0.31311	0.433521	14.7705	
-0.736694	0.440161	14.7705	
-0.737305	0.447168	14.7705	
-0.571289	0.446893	14.7705	
-0.0891113	0.437738	14.7531	
0.0531006	0.428375	14.7531	
0.0933838	0.425024	14.7531	
-0.00427246	0.422534	14.7531	
0.366821	0.424854	14.7356	
0.507813	0.429932	14.7356	
0.160522	0.423602	14.7356	
0.0195313	0.417328	14.7356	
0.220947	0.417047	14.7182	
0.283813	0.416058	14.7182	
0.136719	0.414703	14.7182	
-0.196533	0.40993	14.7008	
0.124512	0.406726	14.7008	
0.10498	0.405951	14.7008	
-0.130005	0.405347	14.7008	
-0.269775	0.401544	14.6833	
-0.177002	0.39599	14.6833	
0.476074	0.390491	14.6833	
0.703125	0.395203	14.6833	
0.353394	0.397681	14.6833	
-0.27771	0.3987	14.6833	
0.136719	0.397357	14.6833	
0.227661	0.391901	14.6659	
-0.0610352	0.385364	14.6659	
-0.639648	0.382983	14.6659	
-0.753174	0.384894	14.6659	
-0.161743	0.386017	14.6659	
0.251465	0.382507	14.6659	
0.480957	0.379279	14.6659	
0.839233	0.378326	14.6659	
0.27832	0.372314	14.6833	
0.170288	0.370111	14.6833	
0.231323	0.372278	14.6833	
-0.222778	0.370197	14.7008	
-0.494995	0.369128	14.7182	
-0.939941	0.369861	14.7182	
-1.23291	0.371252	14.7356	
-1.07605	0.373297	14.7531	
-0.679932	0.376959	14.7879	
-0.150146	0.376288	14.8054	
0.67627	0.37688	14.8403	
0.701904	0.379657	14.8577	
0.957031	0.38551	14.8751	
0.820923	0.388385	14.8926	
0.248413	0.390265	14.8926	
0.106201	0.389673	14.91	
-0.131836	0.389056	14.91	
-0.0720215	0.384985	14.91	
-0.316772	0.385138	14.8926	
-0.9021	0.391351	14.8926	
-0.699463	0.396179	14.8926	
-0.292358	0.393732	14.8751	
-0.0811768	0.389966	14.8751	
0.200195	0.38941	14.8577	
0.519409	0.391064	14.8403	
0.189819	0.389282	14.8228	
0.397949	0.392267	14.8054	
0.372925	0.394055	14.7879	
0.271606	0.393689	14.7705	
0.197144	0.392322	14.7356	
0.0250244	0.390137	14.7182	
-0.078125	0.389917	14.7008	
-0.0219727	0.389636	14.6659	
0.0958252	0.388855	14.6484	
0.369263	0.384668	14.631	
0.354004	0.379211	14.6136	
0.414429	0.374628	14.5961	
0.427246	0.375946	14.5787	
-0.0915527	0.375269	14.5612	
0.240479	0.377191	14.5612	
0.000610352	0.373309	14.5438	
-0.107422	0.370752	14.5264	
